ad_duration,cost,impressions,budget,publisher,country,market,creative_type
61,109.75,21180,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,365.1,51198,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,103.81,20398,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,36.94,7584,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,401.27,52603,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,404.82,63044,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,12.23,2216,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,111.06,22099,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,124.2,16839,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,99.74,17220,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,21.87,4560,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,174.85,18417,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,373.49,56642,70.5195652173913,Facebook / Instagram,CA,BC,Link Post
61,9.17,1212,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,14.24,1847,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,10.28,1327,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,4.92,717,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,4.89,846,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,126.82,13275,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,8.97,1294,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,72.83,8855,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,10.61,1488,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,122.85,10944,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,120.03,11812,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,8.12,1183,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,4.19,730,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,18.86,2268,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,17.75,2227,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,126.62,13795,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,6.8,801,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,10.07,1338,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,123.41,15172,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,8.81,1183,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,4.01,673,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,4.33,621,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,19.81,2708,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,4.7,809,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,6.16,779,71.5563235294117,Facebook / Instagram,CA,BC,Link Post
61,42.19,6262,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,7.14,1564,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,42.1,7751,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,3.17,930,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,10.91,2444,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,583.45,96579,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,577.33,86343,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,571.89,82656,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,128.57,24718,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,3.65,1386,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,21.73,6553,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,44.09,8187,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,20.17,2494,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,127.34,28732,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,41.03,8736,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,115.65,13755,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,133.01,31737,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,69.65,17393,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,39.6,8971,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,563.03,86153,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,589.16,84186,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,2.8,572,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,13.1,2316,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,79.51,14860,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,2.95,897,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,128.21,30827,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,129.65,23895,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,9.62,1552,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,37.52,7593,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,42.25,9468,70.5192753623188,Facebook / Instagram,CA,BC,Link Post
61,0.02,5,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,1.19,103,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,49.06,6528,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,109.12,12392,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,46.89,6374,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,38.02,4686,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.45,117,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.05,34,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,127.19,16891,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,1.76,154,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.25,42,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.65,140,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.11,41,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.5,118,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,40.13,4920,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,124.29,11999,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.53,87,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.05,9,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.22,85,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,128.16,11571,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.25,67,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.15,32,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,60.92,8292,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.02,2,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,34.45,4842,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.12,35,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,0.01,3,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,8.56,928,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,32.31,4312,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,31.45,4354,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,32.04,4677,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
61,43.54,5616,72.6243283582089,Facebook / Instagram,CA,BC,Link Post
17,67.95,9581,538.115384615384,Facebook / Instagram,CA,BC,Carousel
17,234.96,26311,538.115384615384,Facebook / Instagram,CA,BC,Carousel
17,183.29,24912,538.115384615384,Facebook / Instagram,CA,BC,Carousel
17,168.55,25412,538.115384615384,Facebook / Instagram,CA,BC,Carousel
17,33.9,1941,635.954545454545,Facebook / Instagram,CA,BC,Carousel
17,10.93,608,635.954545454545,Facebook / Instagram,CA,BC,Carousel
17,45.32,2591,635.954545454545,Facebook / Instagram,CA,BC,Carousel
17,52.42,2237,635.954545454545,Facebook / Instagram,CA,BC,Carousel
17,112.19,8867,231.70619047619,Facebook / Instagram,CA,BC,Link Post
17,153.19,10705,231.70619047619,Facebook / Instagram,CA,BC,Link Post
17,106.82,8508,231.70619047619,Facebook / Instagram,CA,BC,Link Post
17,28.84,2623,243.291499999999,Facebook / Instagram,CA,BC,Link Post
17,18.65,2027,243.291499999999,Facebook / Instagram,CA,BC,Link Post
17,10.96,1106,243.291499999999,Facebook / Instagram,CA,BC,Link Post
17,13.58,1385,243.291499999999,Facebook / Instagram,CA,BC,Link Post
17,12.25,1249,243.291499999999,Facebook / Instagram,CA,BC,Link Post
17,20.41,2009,243.291499999999,Facebook / Instagram,CA,BC,Link Post
55,454.3,99511,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,174.32,44408,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,55.83,6846,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,409.27,105544,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,411.02,89086,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,215.23,49613,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,421.72,99520,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,443.28,96994,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,382.94,93241,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,11.42,3260,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,411.4,87975,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,72.57,17189,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,273.1,55731,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,418.74,99520,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,151.68,37125,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,182.14,40750,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,442.25,91615,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,437.41,92741,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,527.09,64265,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,563.11,70852,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,648.18,69205,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,709.29,77709,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,531.07,76355,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,678.18,71664,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,366.13,57058,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,652.01,67532,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,551.84,66253,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,470.89,62950,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,710.33,77539,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,142.94,20690,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,473.4,56599,123.595505617977,Facebook / Instagram,CA,BC,Link Post
55,21.13,2949,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,29.97,5065,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,12.19,2030,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,20.46,3304,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,102.53,19505,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,26.08,3331,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,13.04,2571,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,69.2,15602,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,7.91,1337,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,14.52,2469,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,121.4,24700,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,56.08,17101,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,40.13,9135,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,27.28,4124,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,14.71,2648,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,27.45,5651,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,71.81,20962,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,36.42,4923,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,2.4,410,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,110.6,22570,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,109.27,23333,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,105.31,24305,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,13.48,2129,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,23.55,3518,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,75.48,19072,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,2.53,421,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,62.55,17683,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,29.54,3005,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,155.86,14180,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,78.32,8592,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,157.15,13188,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,20.21,1958,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,110.96,10103,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,27.9301,2914,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,125.64,9082,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,80.99,7758,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,26.48,2724,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,95.31,8481,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,128.15,10895,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,38.96,4257,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,192.81,15872,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,164.41,13342,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,87.15,8563,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,30.12,3116,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,101.34,9515,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,35.08,3410,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,215.82,16210,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,111.1,7662,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,28.2,2969,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,48.92,5530,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,83.26,7185,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,202.06,15321,100.91743119266,Facebook / Instagram,CA,BC,Link Post
55,343.24,57488,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,312.96,60103,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,425.32,92890,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,110.88,23583,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,532.62,100982,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,287.92,48404,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,289.49,60337,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,163.61,40368,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,315.43,70722,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,140.99,28966,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,9.44,2706,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,17.18,10817,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,302.08,53351,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,25.41,9152,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,307.87,57292,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,207.9,43610,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,302.61,56012,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,3.86,1790,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,310.9,57139,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,25.79,4260,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,6.58,2134,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,251.49,43809,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,217.85,51259,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,135.3,38650,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,337.93,38720,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,549.92,59441,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,452.28,50363,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,113.51,14072,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,640.67,65987,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,628.17,60987,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,194.06,23820,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,484.56,55534,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,442.8299,50448,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,403.33,50508,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,327.9,44851,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,333.95,41651,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,65.18,9673,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,310.12,38003,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,430.47,49760,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,387.69,46931,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,579.52,66741,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,325.4,38779,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,556.65,61885,117.021276595744,Facebook / Instagram,CA,BC,Link Post
55,84.69,13844,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,143.59,23783,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,77.47,14067,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,83.0,13138,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,89.33,16820,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,127.23,23347,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,81.18,16847,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,85.17,15004,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,71.2,12388,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,13.37,2330,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,80.34,15330,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,106.68,18759,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,81.58,15761,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,136.55,24217,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,70.36,14544,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,60.88,5718,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,94.08,10282,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,74.74,7759,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,57.72,6031,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,158.72,15483,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,106.31,13118,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,251.57,23356,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,47.9,5212,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,141.12,13106,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,126.59,13252,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,162.51,17180,169.230769230769,Facebook / Instagram,CA,BC,Link Post
55,82.35,9754,169.230769230769,Facebook / Instagram,CA,BC,Link Post
59,1.99,136,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,8.44,814,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.68,122,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.28,116,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.96,158,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,0.68,63,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.76,141,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,2.12,182,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,2.08,127,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,0.58,65,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.09,117,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.21,83,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,0.99,87,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.31,104,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.91,121,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.43,122,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,0.54,74,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,25.91,1343,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,15.26,1253,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,1.81,143,81.081081081081,Facebook / Instagram,CA,BC,Link Post
59,126.55,13924,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,34.09,3660,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,97.45,10455,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,95.18,9446,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,82.94,8260,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,58.49,5764,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,100.56,11863,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,40.63,4359,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,70.82,10181,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,93.24,9492,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,72.67,8657,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,90.28,10674,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,97.38,11696,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,126.64,13341,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,93.12,11385,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,77.93,7528,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,118.27,12225,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,66.74,6369,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,96.66,11354,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,51.87,4785,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,78.27,9498,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,56.76,5960,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,0.51,78,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.71,50,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.1,16,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.72,59,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.3,34,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.56,58,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.29,28,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.5,52,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.79,89,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.53,59,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.98,97,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.6,68,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.75,83,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.65,74,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.6,57,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,1.11,67,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.57,54,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.87,87,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.57,51,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,1.01,63,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.61,60,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,6.78,175,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,0.28,35,85.7142857142857,Facebook / Instagram,CA,BC,Link Post
59,141.91,20327,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,144.55,18315,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,160.87,14388,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,51.67,10638,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,118.25,15159,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,106.36,20352,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,140.87,19176,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,83.76,11400,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,119.24,17065,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,102.35,17045,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,184.05,33725,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,99.45,15170,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,124.51,17408,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,120.36,19849,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,166.97,21596,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,93.33,19178,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,53.63,7094,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,136.8,24003,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,168.48,20156,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,149.5,22017,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,172.48,23594,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,145.47,22565,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,139.96,17892,61.2244897959183,Facebook / Instagram,CA,BC,Link Post
59,5.09,269,62.5,Facebook / Instagram,CA,BC,Link Post
59,1.38,77,62.5,Facebook / Instagram,CA,BC,Link Post
59,1.81,112,62.5,Facebook / Instagram,CA,BC,Link Post
59,0.53,20,62.5,Facebook / Instagram,CA,BC,Link Post
59,3.49,178,62.5,Facebook / Instagram,CA,BC,Link Post
59,4.29,258,62.5,Facebook / Instagram,CA,BC,Link Post
59,5.96,257,62.5,Facebook / Instagram,CA,BC,Link Post
59,11.8,505,62.5,Facebook / Instagram,CA,BC,Link Post
59,1.31,83,62.5,Facebook / Instagram,CA,BC,Link Post
59,3.43,200,62.5,Facebook / Instagram,CA,BC,Link Post
59,6.14,298,62.5,Facebook / Instagram,CA,BC,Link Post
59,1.35,105,62.5,Facebook / Instagram,CA,BC,Link Post
59,2.41,79,62.5,Facebook / Instagram,CA,BC,Link Post
59,2.21,170,62.5,Facebook / Instagram,CA,BC,Link Post
59,5.05,232,62.5,Facebook / Instagram,CA,BC,Link Post
59,5.35,304,62.5,Facebook / Instagram,CA,BC,Link Post
59,4.86,259,62.5,Facebook / Instagram,CA,BC,Link Post
59,3.31,167,62.5,Facebook / Instagram,CA,BC,Link Post
59,1.88,93,62.5,Facebook / Instagram,CA,BC,Link Post
